39269154.588947,15308726.179074,40.168693,42.628566,43.362608,44.371380
11208009.287760,28289909.178921,5.007863,8.624930,9.273088,14.331127
25400949.458059,10046948.707509,15.326215,15.485365,16.134113,17.495657
40156937.826697,23934082.501885,21.931954,27.024869,27.682909,29.098752
12976449.483956,23942592.688207,1.084035,3.572371,4.239896,9.819905
15902246.892166,22519734.229971,68.976951,74.398626,75.143891,80.352350
56357921.153519,4936010.712849,57.101162,59.797533,60.453546,62.159313
43620380.260153,4601236.500514,14.182034,16.676497,17.369999,18.724904
31245229.846763,21342346.547164,39.700242,41.510751,42.189050,43.644156
17270610.222513,10905146.210951,29.448393,34.646958,35.302456,41.235406
27034784.012065,13940145.340841,52.906963,54.347199,55.039201,60.075647
37490600.064785,22245510.135626,68.670424,70.516552,71.193655,72.732036
56075102.170867,12803957.125091,30.890527,33.480416,34.133684,39.033986
12352028.087097,19196006.312217,41.451928,46.853618,47.501725,53.189918
55579467.742867,16549237.904358,50.545733,56.371566,57.117131,57.579553
39139714.433816,17625164.110576,21.985953,26.954002,27.614328,27.683350
41164774.887652,8788614.425548,17.503407,18.351515,19.101428,22.375862
8353155.715972,23760845.331838,61.960457,63.857107,64.552442,66.740429
52501128.313812,27215980.445476,38.898108,43.509461,44.259234,48.203879
55008387.782369,9534642.609413,18.771983,20.675523,21.335692,26.806842
55445257.318030,23156382.731033,32.614347,34.194949,34.842118,36.399407
56352669.385360,25034028.746807,85.251235,87.366978,88.117094,92.568833
27151458.481248,30459159.925553,32.621080,37.542391,38.287499,43.777581
11235130.214994,30997291.028781,63.395920,64.874847,65.528646,70.265759
18128799.091538,28801251.515555,44.401919,48.958510,49.694356,52.718778
33260327.436863,24043387.158430,69.700460,70.614698,71.287447,73.285355
12999630.060970,3818116.601605,57.748386,61.829983,62.575194,65.588213
43376586.329030,22518392.429336,24.799089,28.639043,29.303903,32.226413
51686188.040479,21605364.173420,70.931880,72.858312,73.533372,77.552807
19435115.058639,24848822.551594,25.862175,26.961018,27.621110,29.141084
41808632.947874,12228660.288076,63.447333,67.885053,68.623671,72.436824
22292678.191527,29976354.072599,96.820121,102.631340,103.283763,103.433141
46439245.333786,6840416.312426,2.374236,4.401638,5.110650,7.890182
1682717.091887,8875814.659065,30.772099,33.872255,34.519295,39.121266
55909264.309628,5105191.364051,93.033087,97.666026,98.327573,102.025395
17110268.226282,23717752.717833,29.929389,34.860270,35.522770,37.869007
39527374.856112,15424112.607638,17.860460,18.379130,19.128888,23.710798
7635228.657107,29935512.441033,76.015369,77.481185,78.134011,81.201549
6602951.865033,1581517.234867,16.379821,20.542165,21.207083,24.909448
17957161.783785,22161840.182957,61.090099,64.388931,65.059242,67.485212
32786642.782529,25796409.229252,75.658810,79.650363,80.351428,84.867574
7857577.296100,6899190.952898,99.978348,102.782595,103.432048,105.427959
49344746.422858,2814092.353338,94.420007,97.716771,98.380193,101.659754
43908576.142343,14363588.863684,51.702100,55.609946,56.356518,62.206369
16518976.178434,14648943.832496,52.276752,53.076016,53.723461,57.634275
4795270.514703,30374942.406549,31.393797,34.428129,35.078434,38.307467
55885146.368141,14578780.062284,30.629229,33.337753,33.994890,39.075350
27417243.884887,28606950.516325,47.963529,52.095058,52.755107,58.275728
41838355.077843,15163854.558782,36.508395,41.003379,41.661075,47.763430
17570529.804037,24387374.920420,33.062887,36.598853,37.341534,41.119959
14187920.353075,27144583.683538,27.466704,33.485370,34.138518,35.653338
18437984.433993,29336733.787893,48.090156,51.242440,51.940216,56.629760
23375025.288350,15635703.566827,20.035536,24.006454,24.748383,28.270181
44247367.636612,25573800.311248,2.673622,4.322827,5.027662,5.198529
3095559.230263,19099491.749434,39.650670,45.145993,45.834411,49.442941
4336113.069939,8228082.159894,48.304450,49.650367,50.400462,55.966018
47237695.533150,27895930.584409,95.853058,98.195019,98.880047,101.275149
27716778.457422,27459991.533499,32.269545,37.394299,38.142249,42.958378
32102731.074872,7049062.321900,53.426811,55.197167,55.931297,60.144124
48039471.859065,21897621.787561,14.768331,17.486574,18.220249,23.578449
27757897.234023,22908563.797186,39.856040,41.248569,41.915153,43.456868
45076984.263848,18472072.938143,27.945987,30.520019,31.267390,34.735105
14603240.604161,30103082.531195,81.329405,87.138547,87.887009,93.193715
11358921.234692,3337980.337517,9.644806,10.835787,11.552609,13.718381
47386089.724729,20835544.131706,84.766099,86.005114,86.709996,89.495369
30940524.377313,14495530.121665,33.366596,38.449537,39.158760,42.225776
10938507.252825,21523527.291108,63.101525,64.710173,65.368644,68.029947
11392052.749794,17054987.114691,91.420075,92.017067,92.707533,93.778772
48276679.865879,24993742.374935,39.169370,43.139354,43.887577,47.182057
16918310.102847,6384706.711121,90.651062,92.194436,92.894309,98.304968
10064953.246392,24549255.864894,24.462052,25.140169,25.880889,31.806030
45688614.063592,16784337.693699,90.839135,95.707616,96.382104,100.119249
54790102.827214,18428804.993871,24.826206,29.833802,30.557894,33.599772
38953449.891455,25185957.426669,77.706192,81.612743,82.355651,87.881912
18446850.756574,12621582.144473,77.916321,79.312349,79.995701,81.573061
37170856.657410,29124575.671832,35.763430,40.244735,40.891322,42.611884
21608490.086254,9687611.247695,63.281126,65.749583,66.398313,67.957386
18793495.978932,18741776.630020,49.261963,51.911039,52.577768,55.896184
14559760.598985,28725292.849701,56.028711,60.998796,61.710350,62.846148
18574652.415370,3092023.490640,25.813035,26.855197,27.519001,30.814133
43142984.132147,24517732.743313,24.038537,28.259448,28.912207,31.848011
15033947.453216,28795615.992106,12.578842,13.149171,13.866621,16.368225
23477530.120570,18362642.421746,67.943423,68.399975,69.149609,74.432590
21380129.608951,7222676.356018,93.932605,94.773301,95.493466,96.439737
34613322.064281,5354945.518995,24.760212,27.833447,28.480135,33.444702
50897846.304441,6284229.108422,64.208502,69.500448,70.226967,73.867274
14304838.293093,29427202.879024,70.436829,75.118166,75.865719,76.576306
48715175.677475,12984317.320855,64.725975,69.540814,70.265550,75.235213
30539511.233842,23495822.635240,43.329985,43.549648,44.299125,47.538549
24806020.590489,4484011.425833,86.978065,91.188102,91.843386,95.981410
5119656.579723,10578659.440980,21.028171,22.540211,23.212860,24.676824
13427439.574926,18640760.001805,2.099423,7.418763,8.108572,9.867420
38926086.163366,30273420.860998,21.237542,26.570405,27.245878,29.384093
54145398.809808,11513342.899837,72.052698,73.687997,74.405845,77.001159
38950467.693128,22941480.025129,48.039989,53.169300,53.817832,59.538726
16029550.990640,17825194.126435,76.610072,78.489342,79.141275,80.995604
39243522.062801,6246817.971997,97.782773,98.348079,99.041061,103.586041
27675281.885887,23434976.987781,77.814209,80.263057,80.994465,85.426237
16300991.853104,10470514.617376,41.101815,47.046931,47.698287,51.826517
54706541.705753,21019437.739353,5.918328,7.557247,8.240299,10.606156
8308884.319540,8298456.877307,88.158743,90.259279,90.908069,94.703205
29538974.276249,18993343.156718,7.589551,11.813425,12.562737,18.408957
11492498.935015,16905688.117362,16.337512,20.981489,21.633212,22.695952
56274017.422948,25921177.262598,6.900187,8.201456,8.858699,12.893180
16329250.729675,4040094.404218,7.537142,10.263892,10.950632,12.845201
11176118.587774,1478583.558485,90.667507,91.625221,92.296529,96.263785
9828098.325909,1772461.096002,74.948500,77.182583,77.844170,81.224191
41184580.879969,31275944.315133,48.813502,53.731803,54.395124,56.023554
11219105.189520,6573813.648559,12.811352,12.829289,13.560943,17.625763
38333450.968573,17435119.438862,62.452017,66.929854,67.622715,71.859410
38624028.133071,13907733.022923,75.888965,80.447376,81.185854,83.806762
32856144.781628,13904861.580279,34.595809,39.297801,39.966400,43.759885
44243459.231480,6973391.368491,19.688661,20.055108,20.741472,24.968689
52472840.228034,25446634.462792,98.718183,100.509001,101.250596,104.665036
952884.624963,29417615.780370,63.673312,63.993941,64.682438,68.097272
22183936.899417,31035461.718372,43.733446,49.041172,49.779984,53.307987
3528444.033363,25829944.761369,34.884992,35.996892,36.715140,40.420023
1134823.669720,5070202.374626,1.952453,5.853065,6.602520,10.664584
14502857.656265,28774791.558174,91.503779,92.392117,93.102489,96.818712
39056160.200264,14637622.729332,14.679486,16.458449,17.140695,20.348273
24234031.515396,4226825.945103,99.206658,103.886108,104.545459,107.233116
18696475.274346,27987488.003972,29.506934,34.804611,35.465110,38.615477
54094991.800894,30135089.855312,90.555719,96.378843,97.030585,98.001481
48274714.892657,6794929.029542,18.164656,19.652194,20.358796,24.167215
10656615.785091,14259999.880096,1.445477,3.520067,4.185470,7.745744
43863204.518602,1622866.362739,51.502767,55.483193,56.226824,59.520926
13428541.764540,15418756.914958,79.467770,79.594932,80.293036,82.646805
15831418.317705,27486149.063071,12.395280,13.133357,13.851562,16.081468
20838306.819252,28976400.431214,55.743478,61.555180,62.292147,63.823255
25168848.395647,19278195.906080,33.445388,37.798940,38.536669,42.029161
58529564.211968,17175091.381996,9.557384,9.571396,10.228590,14.148008
28760510.147715,11947729.797448,75.050585,78.941653,79.607993,80.751539
29473651.811687,19178134.961558,41.377482,42.192081,42.905858,44.420962
5139736.448491,4572297.629945,60.845394,62.785031,63.527337,67.265178
59343338.250064,15167958.311423,22.570175,22.788302,23.472898,26.056662
11861568.833533,5746265.623412,30.422945,34.614745,35.269347,40.128384
31859665.269851,28044918.724703,6.488016,11.422663,12.164072,13.303491
55197862.298926,17387797.374471,54.465952,58.483712,59.140457,61.796397
58485203.948810,12417058.552276,30.970233,33.736163,34.384597,39.538650
14360080.854663,6776052.808276,45.702634,49.279052,50.024615,55.112739
25349732.691638,6978699.566378,6.723364,10.796404,11.511221,14.397955
10784.092861,7684133.240736,42.953245,46.448170,47.095144,49.953147
45470092.769134,1819537.799726,18.046784,19.249646,19.975521,22.487739
50503513.154276,20615516.983483,85.679251,86.903451,87.647197,90.971724
45955542.079251,901876.837273,57.589978,59.087991,59.734598,59.892022
59101163.521009,17645387.483111,76.488152,76.951768,77.622227,77.648375
23437762.061277,16622065.501136,84.485666,89.927723,90.583658,95.648320
55702652.872425,28628916.741765,40.415622,44.814433,45.519547,50.679398
3813282.058129,30925409.742253,67.753590,72.436556,73.094802,78.600825
5308211.607259,18439587.801688,45.998114,48.383369,49.092351,49.659770
37427861.772334,27409746.547181,86.900010,92.393680,93.104134,96.542231
32115387.064066,23790405.502281,48.456171,52.755200,53.402026,58.787931
18537296.092382,3639527.343025,53.649542,53.872067,54.541030,57.072805
1236615.688349,26264207.919965,22.942147,23.113119,23.814794,28.903759
55048495.084742,23315756.839907,81.899926,85.354881,86.026760,88.785870
50144101.906672,15529255.506255,46.365283,47.137265,47.790719,53.058312
19643508.398939,20020490.102235,60.053910,64.016244,64.703644,66.315088
53902736.919367,11256577.565446,37.674695,42.917621,43.661274,44.028533
7075111.713795,23288997.317102,77.853854,78.231996,78.879674,81.524833
15025781.210150,14692163.651143,3.107455,8.081461,8.742566,10.453073
59047224.711584,10790248.423941,55.095101,59.125838,59.772353,61.897164
18395687.762061,30449841.381389,66.290283,66.830943,67.518632,67.955656
13553227.106362,31444832.320991,69.835380,74.644503,75.393808,76.209808
51102654.153537,18796060.320474,41.859183,45.109449,45.799677,49.313646
48999486.849165,15591746.914299,64.604180,69.503537,70.229921,75.686206
21331032.003272,7173907.059708,51.324244,53.091463,53.739059,56.173278
50914569.763738,12194895.448240,47.155305,47.566326,48.234337,53.262668
4592186.202929,26714216.765971,5.501585,8.255322,8.911004,13.171320
5807333.899055,11209573.306671,46.527573,48.731081,49.457390,55.112190
1591012.683622,13683792.453014,61.233258,62.588565,63.335470,68.712076
16000280.394798,21026750.040535,84.501992,89.200328,89.885225,94.969144
27474029.667995,15498466.658980,9.408679,12.684282,13.421386,19.124937
46007793.839859,20537867.220102,63.611188,68.512685,69.262797,75.029866
25533901.524166,15163643.780878,75.612170,78.906015,79.570934,81.307536
12451670.755062,6934443.718941,4.547592,8.522083,9.171749,9.885256
2598202.715397,20811679.273782,21.149998,22.357406,23.022327,26.367303
12255136.589163,1499655.137719,77.495094,78.536801,79.189847,84.169510
25708116.626222,18815408.929687,76.374356,79.287212,79.969304,82.769914
36936168.441972,4931494.024311,29.197537,30.290595,31.032553,31.607126
26191123.371089,12617089.589340,30.500094,36.096788,36.819921,37.895817
41238969.400153,3861102.002885,95.701627,97.552849,98.210569,101.535416
11969293.385429,767696.084852,15.398545,20.585409,21.248722,24.841367
16546566.552760,13202695.097673,63.795984,65.527535,66.174201,68.169962
33930123.173658,25160643.721589,56.913005,57.608244,58.301850,61.523860
49069916.659059,27774698.922594,32.024839,33.362061,34.018482,35.511229
48993062.470531,11811666.988910,28.037532,31.077243,31.825683,34.295566
43999838.054172,13461860.591132,70.168042,71.819641,72.466346,73.795252
23093992.518958,25837684.408477,9.333857,12.079067,12.828925,13.924763
11799749.746929,5135494.260764,43.411563,47.730247,48.405524,52.144052
58646666.516701,2642164.216992,70.198456,73.196997,73.889012,74.380072
38828172.087792,9462368.512174,35.631860,40.331197,40.977700,45.150138
30309699.980955,10453740.532474,35.818607,39.650231,40.306509,43.832853
40441346.710236,15103935.998099,81.829781,84.006893,84.655258,90.652164
44771008.878095,27506205.144517,36.914916,41.477443,42.154149,44.809744
7491606.229269,1647380.249680,21.557426,23.038444,23.736131,23.838946
35816424.282131,29589305.195974,67.488527,69.654394,70.373909,72.525535
21136037.644117,23393492.701586,41.169439,41.236001,41.902076,43.527217
24149156.122220,17827621.051610,76.015373,78.964915,79.632206,81.948006
17876110.203324,11552729.367951,1.388295,4.208198,4.906915,8.512652
10129982.041332,3461139.436344,85.550607,89.135615,89.823672,91.404448
35141047.711619,21898146.310762,30.794080,31.109918,31.857886,36.328230
40448228.521804,29252169.975989,90.850427,95.154937,95.856252,101.497221
27462288.891603,154327.250710,12.962519,14.637692,15.290795,19.926194
21210826.156602,30763359.046622,58.579401,63.371405,64.090911,67.211702
12071953.481767,28642392.495676,80.368418,86.237635,86.954640,91.487672
38148055.041863,7397698.049016,93.973203,96.513443,97.162671,99.999961
10151812.322077,26993067.735110,4.995019,8.524048,9.173680,13.833879
45653989.604688,15523070.085854,51.084013,55.450747,56.193493,62.184251
54284054.318452,24075703.139248,6.948250,8.035008,8.697745,12.170108
47133569.754207,28597650.253224,56.767157,58.829548,59.478541,64.807095
55821468.963102,25902525.836248,2.607339,5.665282,6.415371,8.214849
15283467.140900,10477619.271563,97.637148,102.355530,103.015745,105.208977
37697991.478232,16253606.513380,71.481997,71.828063,72.474807,74.350893
19443975.411508,9670169.069541,96.769617,102.342258,103.002920,105.025246
43068592.855201,28075430.387244,61.842368,67.097177,67.798945,67.957224
35872537.321773,27510031.495063,1.889056,3.136969,3.789976,9.650766
13849813.490537,19288743.642339,23.983044,25.304086,26.039269,31.040975
8746612.339610,23123599.377848,7.063450,9.332624,9.983663,14.859378
34545794.953767,2794837.014409,62.923738,66.787948,67.473428,68.634986
20210119.128708,28617955.222189,73.581300,77.491972,78.144546,80.968718
16941976.617284,7251332.522160,63.274178,65.334542,65.981300,66.605272
49482517.353513,20492780.983021,86.700012,87.441908,88.191924,91.803343
43191272.570134,27053068.874003,72.372586,72.721881,73.390855,78.394918
10382740.977407,30237685.933869,60.948429,63.492112,64.205804,67.323621
25681125.181705,13630244.821610,53.649614,54.593288,55.298389,60.443544
41593000.102495,22691186.281584,70.436656,71.723120,72.369611,75.380305
24576683.430964,14131962.966904,11.618120,13.672544,14.363816,14.412744
1857575.015066,21938956.787488,47.679035,48.942300,49.677531,51.282882
21230020.914983,9388856.874948,91.224858,93.008809,93.747116,93.924635
38956370.168124,23600497.408396,68.236031,70.436878,71.117665,72.836859
49484215.829986,14790444.698072,86.339697,87.203326,87.952557,90.273921
49487802.062821,10717232.484698,86.344862,87.207183,87.956452,89.442535
46010931.188430,19142806.059932,4.785469,5.822117,6.571813,7.087777
34352618.708180,16330179.870782,24.061423,27.491142,28.139101,28.618453
35953859.122921,22910586.933681,86.958076,92.266183,92.969887,95.391142
58390944.718642,12190660.264812,28.230706,32.338822,33.039338,36.541304
9364918.512064,7289522.459566,98.047922,101.978429,102.653466,103.795785
48634105.771504,17849318.018345,36.911930,41.866183,42.562707,43.597498
40251239.393015,10823620.664043,97.801340,98.463251,99.162357,104.693534
30761571.625554,21353163.568815,21.739045,25.956817,26.662337,32.632959
6138879.916363,30720337.190865,10.018535,10.473280,11.171032,12.254154
9555090.807048,30154529.797843,55.811370,60.361845,61.040218,62.010317
48631657.924246,12195188.419921,28.412884,31.269897,32.014758,34.690261
9362905.997366,26128217.487995,86.818514,89.721085,90.383654,90.850325
28753601.900041,17928862.118269,63.306254,66.410287,67.078064,70.961253
30662861.082476,5619473.839522,76.074280,79.644582,80.345337,80.792653
21523303.543201,27533456.166391,37.233002,39.511994,40.172603,40.711237
30831902.280542,21360107.331330,53.033820,54.823479,55.540574,56.037441
52670941.565281,9721556.910962,3.956887,6.127359,6.872447,11.995154
47528677.255943,17622018.730516,38.347879,42.553680,43.284655,44.714203
30251009.496941,14281620.660650,64.298345,67.045449,67.744455,71.426054
7219378.949286,11393988.859815,0.787085,2.916845,3.565562,5.915434
45770223.632347,18541383.462571,98.286327,99.376872,100.117963,101.417879
33655570.754257,23473829.187119,3.229795,3.536885,4.202960,9.657492
18706725.094147,20953444.406100,73.692827,77.406634,78.061328,79.303661
36390253.261199,21029635.911833,65.776265,68.636035,69.385845,75.321018
40713585.605359,12618606.889158,35.607615,40.486436,41.133673,46.148472
34858043.856962,11848602.484747,7.185409,12.240881,12.989137,17.691388
46498072.504767,24895029.735996,5.417361,6.302700,7.043049,9.075414
29294166.639765,13816639.592615,57.284073,57.294771,58.004210,58.677054
21985060.066850,16511238.739161,75.749646,78.642998,79.298891,81.051644
25882778.065306,19023046.525518,83.834778,89.858279,90.516272,95.985250
41080820.164646,10242730.326218,49.139908,53.881342,54.550701,58.440423
38180948.184166,13290314.441086,5.357501,11.489755,12.233089,16.806910
35245942.553971,1931135.630158,10.779032,14.316184,14.978992,19.570655
1714433.457001,22771766.720719,76.374727,77.089917,77.754869,78.981165
10554194.837864,4447352.302403,72.989261,76.202084,76.908624,79.806727
45479833.129076,27440481.763232,38.783042,42.564719,43.296159,46.743292
56851373.229145,29000657.698347,61.241980,62.071481,62.820720,64.677022
35391276.462412,15219510.464527,62.373087,66.594337,67.270295,70.769138
57154264.081554,30106723.578899,61.150119,62.049469,62.798475,64.868492
47631852.192750,12695037.920696,25.051941,29.180253,29.870460,31.288735
16579614.116198,26853138.460787,22.054424,24.392980,25.142414,31.058006
28404523.145068,25332839.478509,47.606086,52.015381,52.678187,57.427419
50318071.406179,12821938.504318,41.254083,44.675710,45.387769,47.338943
36186458.153038,26932392.360202,44.559370,44.991974,45.688095,50.682636
28105420.769862,15689620.038614,91.536037,94.075415,94.820876,96.942815
57892738.308941,26200027.102476,62.137123,62.797496,63.539449,65.313296
57174.529060,26491168.462182,2.056749,5.779873,6.529811,8.525027
46427685.353467,29094288.671165,39.970991,43.400028,44.150149,48.397351
30105157.706629,30265180.668835,24.830267,27.465581,28.113851,31.271698
12086801.340246,24123866.102834,80.773523,86.480719,87.209303,90.989027
48238976.770230,8577205.512290,97.884890,99.428860,100.171488,105.815049
46980499.877142,13098311.212505,56.583014,58.731937,59.382611,61.498904
10004147.409023,16702441.636069,92.163845,92.269086,92.972945,94.148490
8465837.474634,6056783.490042,84.588870,88.394807,89.119344,90.514853
56646951.771545,13438344.248128,2.713447,5.837820,6.587401,12.259289
34108893.848908,14091286.116852,30.689954,30.908730,31.658685,34.480485
52678956.675867,8196200.690689,58.204029,59.955265,60.616395,63.116217
4614761.144359,2893195.928404,16.113875,20.208088,20.887163,24.477085
6078805.043268,20334833.607843,83.576196,87.470497,88.220391,91.817495
36358014.822627,12676647.418016,19.471746,25.300376,26.035695,29.756433
9037981.798175,28423624.659938,27.677039,33.095928,33.761324,35.070645
54011834.772677,13929569.110499,41.422346,45.181816,45.868475,48.515576
49274528.412296,10352218.616820,27.580692,30.825407,31.575528,33.582967
22233994.426897,294616.607782,35.763504,38.813908,39.504750,40.105059
49334595.021115,21881815.914793,49.111347,54.708832,55.420032,55.949558
31012053.046360,14391077.317780,73.019195,78.197611,78.844953,79.729372
33682884.151592,13544534.800717,39.107636,41.467486,42.143722,48.340305
20161332.624337,15148643.417580,59.612008,63.832395,64.528978,64.959509
34642474.373311,22118141.752879,61.919597,66.300873,66.964296,71.599336
28499644.230269,27407324.977131,28.703110,29.066852,29.751213,34.067768
43324661.594145,28670343.764586,97.091431,98.413658,99.110119,101.836795
18155625.243123,7758740.134721,67.223350,67.311241,68.024316,70.558460
21368249.223613,14863521.940816,79.440531,80.482588,81.222254,84.061115
17080036.294631,25613660.700272,6.785386,9.973079,10.645694,16.655359
49579392.736252,7343656.374161,75.517859,81.597870,82.341175,84.362558
24605781.486070,13361175.131476,0.577525,4.506437,5.220906,9.405198
32736557.338628,19359539.994555,40.628119,42.137638,42.848586,44.364264
21620207.141309,7098476.214213,50.908206,52.936302,53.582881,55.828870
51095643.445785,29166902.574060,4.096966,6.017788,6.765091,9.460413
25484378.213869,28939473.848552,46.525868,51.153224,51.855523,56.381110
48218873.045544,18987616.819318,79.653825,83.695276,84.349826,84.455323
48544237.376648,27499411.721311,36.141603,41.454357,42.129975,44.763895
54883235.928479,13948816.485487,38.217266,43.385078,44.135195,45.326785
20963616.741024,30154586.587417,39.918082,40.658547,41.307921,43.685608
50164888.264149,6571033.777638,64.575534,69.627323,70.348107,74.140817
36224095.987024,27423413.663435,57.215968,58.007817,58.682336,62.753320
32508894.353329,4162685.114427,37.681798,40.706874,41.357097,44.900290
32431577.937593,13630624.335892,71.798048,77.782133,78.429809,78.680061
17318632.222783,30543172.290408,94.174089,94.427566,95.162436,100.431918
1813364.632378,28447283.364954,48.700674,49.590130,50.340015,53.669066
18109552.619562,30326224.454989,92.830784,93.647557,94.397671,99.141173
40880698.280071,7328124.887971,53.249733,56.187278,56.936012,61.741200
36819592.391815,8070507.074165,50.876216,54.333222,55.024489,58.865278
47595914.783817,12693817.898711,57.755345,59.304126,59.951120,62.648797
20716169.656535,29951999.329991,3.555447,8.806015,9.452682,15.085298
9823317.656995,9962677.538488,88.729390,90.645935,91.292548,95.915363
23251636.730035,18954926.579794,33.945492,37.864177,38.599591,42.074427
36710370.087574,17335981.295673,78.418118,81.771453,82.509516,86.616880
32884702.414192,14607850.556570,21.627081,26.132863,26.829467,31.612324
32550088.881433,13052543.875095,74.356689,78.961721,79.628880,81.003560
18905638.767471,7611752.623723,69.202659,74.924876,75.674652,78.252041
20950126.387689,23691699.441237,35.418180,38.472946,39.180996,44.053862
33500077.487537,23413174.374199,33.068452,38.576275,39.279110,44.193413
13364504.452948,17697623.983814,2.496528,7.616730,8.296968,10.077274
42570964.592561,18522785.595332,40.959388,43.530363,44.279993,46.506550
42301671.251923,19166883.072033,19.163071,19.549014,20.260774,26.434568
17303810.706474,14995673.932410,69.678649,75.024938,75.773815,79.869538
10550559.322135,30440534.569690,44.759750,48.296583,49.000964,51.917542
14790108.902467,8420672.389644,15.028170,20.681314,21.341290,26.590690
57528186.195289,19180110.429045,37.715457,43.401578,44.151699,46.429121
6675937.050072,17002594.292957,24.354506,24.636464,25.386368,29.530782
39175783.865252,9284549.338134,55.950084,57.647205,58.338859,58.444323
55067017.269082,16488414.371963,24.928203,29.926438,30.654773,33.358107
47553280.635273,6938895.550966,60.358441,60.485008,61.169483,63.894839
11007888.902758,24342486.871008,0.010632,2.909046,3.557651,8.518641
27624611.613867,9767054.266395,45.595380,50.877777,51.593807,52.081341
36118598.683267,4697512.502184,81.332940,83.371296,84.036316,87.144749
5749520.949637,6880715.580929,85.739160,88.757615,89.464701,91.351995
49099097.732278,17010418.159418,68.424696,71.495050,72.142767,73.787529
42961483.401681,27877269.709510,3.880134,4.860603,5.591833,6.532954
9336931.654318,27578602.440655,51.121691,51.907323,52.574197,57.647908
27529232.043752,4676662.785316,58.780028,64.182546,64.861985,69.818155
53629317.116291,7407103.569096,32.658523,34.053856,34.700366,39.232189
29801397.799831,20940916.736142,49.189545,52.887015,53.533510,58.501760
49714910.769936,27563327.966812,25.992201,29.923277,30.651472,35.576748
7758261.488539,20208273.514046,33.903382,35.925096,36.639705,39.142158
47596352.733754,13601038.237118,64.580180,69.316674,70.050722,74.971604
49730951.336149,15016468.107039,55.843688,58.638250,59.290921,61.668128
42501467.108615,13039091.222719,72.668973,72.798288,73.470603,75.687905
13310416.859818,23317509.763949,19.684556,22.700145,23.380338,27.560953
57999352.363853,30269146.714255,3.778473,6.679360,7.405407,10.779110
22678979.305238,24615675.209482,46.384947,50.746312,51.468552,54.812439
42427488.908536,12135319.210775,77.981963,82.208778,82.928856,86.352498
